imdbId,title,releaseYear,releaseDate,genre,actors,directors,sequel,hitFlop
tt1573072,Housefull,2010,30-Apr-10,Comedy,Akshay Kumar | Arjun Rampal | Deepika Padukone | Lara Dutta,Sajid Khan,0,6
tt1573482,Striker,2010,05-Feb-10,Crime | Drama,Siddharth | Ankur Vikal | Anupam Kher | Vidya Malvade,Chandan Arora,0,1
tt1578116,Atithi Tum Kab Jaoge?,2010,05-Mar-10,Comedy | Drama,Ajay Devgn | Konkona Sen Sharma | Paresh Rawal | Satish Kaushik,Ashwani Dhir,0,4
tt1578261,Break Ke Baad,2010,26-Nov-10,Comedy | Drama | Romance,Deepika Padukone | Imran Khan | Lillete Dubey | Shahana Goswami,Danish Aslam,0,2
tt1587388,Yeh Hai Malegaon Ka Superman,2009,01-Nov-09,Comedy | Family,N/A,Nasir Shaikh,0,1
tt1591615,World Cupp 2011,2009,18-Dec-09,Crime | Drama | Sport,Ravi Kapoor | Master Sagar Punjabi | Suresh Oberoi | Prem Chopra,Ravi Kapoor,0,1
tt1594964,Chase,2010,30-Apr-10,Action | Crime | Drama,Anuj Saxena | Udita Goswami | Tarina Patel | Sameer Kochhar,Jag Mundhra,0,1
tt1594974,Shola: Fire of Love,2004,N/A,Action | Crime | Drama,Tinnu Anand | Rajeev Awasthi | Mohnish Bahl | Beena Banerjee,Viji P. Nair,0,1
tt1596723,Click,2010,19-Feb-10,Drama | Fantasy | Mystery,Shreyas Talpade | Sada | Sneha Ullal | Rehan Khan,Sangeeth Sivan,0,1
tt1600439,Shaapit: The Cursed,2010,19-Mar-10,Action | Drama | Horror,Aditya Narayan | Shweta Agarwal | Shubh Joshi | Natasha Sinha,Vikram Bhatt,0,2
tt1602476,Badmaa$h Company,2010,07-May-10,Comedy | Crime | Drama,Shahid Kapoor | Anushka Sharma | Meiyang Chang | Vir Das,Parmeet Sethi,NULL,4
tt1603862,Jashnn: The Music Within,2009,17-Jul-09,Drama | Musical | Romance,Shahana Goswami | Natasha Jain | Atul Kinagi | Keshav Nadkarni,Hasnain Hyderabadwala | Raksha Mistry,0,1
tt1605778,Toh Baat Pakki!,2010,19-Feb-10,Comedy | Drama,Tabu | Sharman Joshi | Yuvika Chaudhry | Vatsal Seth,Kedar Shinde,0,1
tt1605790,Zokkomon,2011,22-Apr-11,Action | Adventure | Drama,Anupam Kher | Manjari Phadnis | Tinnu Anand | Sheeba Chaddha,Satyajit Bhatkal,0,1
tt1606162,Aakhari Decision,2010,19-Feb-10,Action | Drama | Thriller,Paul Sidhu | Sumona Chakravarti | Anant Jog | Nagesh Bhonsle,Deepak Kumar Bandhu,0,1
tt1606267,Lafangey Parindey,2010,20-Aug-10,Crime | Drama | Romance,Neil Nitin Mukesh | Deepika Padukone | Vijay Adhav | Manish Chaudhary,Pradeep Sarkar,0,3
tt1607568,Lava Kusa: The Warrior Twins,2010,N/A,Animation,Arun Govil | Robert Lang | Vindu Dara Singh | Gary Tantony,Dhavala Satyam,0,1
tt1607600,Muskurake Dekh Zara,2010,26-Mar-10,Comedy | Horror | Romance,Mukesh Bhatt | Rajshree Choudhary | Arijit Sen Gupta | Om Katare,P. Som Shekar,0,1
tt1607607,Mittal v/s Mittal,2010,19-Mar-10,Drama,Hazel Croney | Gulshan Grover | Iravati Harshe | Suchitra Krishnamoorthi,Karan Razdan,0,1
tt1608768,City of Gold - Mumbai 1982: Ek Ankahee Kahani,2010,01-Apr-10,Crime | Drama,Sachin Khedekar | Seema Biswas | Ankush Choudhary | Satish Kaushik,Mahesh Manjrekar,0,1
tt1608777,"LSD: Love, Sex Aur Dhokha",2010,19-Mar-10,Comedy | Crime | Drama,Nushrat Bharucha | Anshuman Jha | Neha Chauhan | Rajkummar Rao,Dibakar Banerjee,0,5
tt1610418,Prem Kaa Game,2010,26-Feb-10,Comedy | Drama,Arbaaz Khan | Madhuri Bhattacharya | Tara Sharma | Johnny Lever,Ashok Kheny,0,1
tt1610452,Wedding Planners,2010,10-Dec-10,Comedy | Drama | Romance,Ranveer Singh | Anushka Sharma | Manu Rishi Chadha | Manish Chaudhary,Maneesh Sharma,NULL,5
tt1612573,Rokkk,2010,05-Mar-10,Drama | Horror | Mystery,Tanushree Dutta | Udita Goswami | Shaad Randhawa | Sachin Khedekar,Rajesh Ranshinge,0,1
tt1612574,Sanam Hum Aapke Hain...,2009,N/A,Drama | Romance,Vikram Aditya | Narendra Bedi | Chandan | Aradhana Deshpande,Ajay Ojha,0,1
tt1612611,Phoonk 2,2010,16-Apr-10,Drama | Horror | Mystery,Sudeep | Amruta Khanvilkar | Ahsaas Channa | Anu Ansari,Milind Gadagkar,1,2
tt1612761,Idiot Box,2010,19-Mar-10,Comedy | Drama,Sushant Singh | Hrishitaa Bhatt | Milind Gunaji | Upasna Singh,Sunanda Mitra,0,1
tt1618430,Dum Maaro Dum,2011,22-Apr-11,Action | Crime | Drama,Abhishek Bachchan | Bipasha Basu | Rana Daggubati | Prateik,Rohan Sippy,0,2
tt1620620,The Japanese Wife,2010,09-Apr-10,Drama | Romance,Rahul Bose | Chigusa Takaku | Raima Sen | Moushumi Chatterjee,Aparna Sen,0,1
tt1620697,Bhavnao Ko Samjho,2010,15-Jan-10,Action | Comedy | Drama,Madhu Acharya | Nitin Anand | Dinesh Bawara | Narendra Bedi,Sunil Pal,0,1
tt1620719,Dabangg,2010,10-Sep-10,Action | Comedy | Crime,Salman Khan | Sonakshi Sinha | Vinod Khanna | Dimple Kapadia,Abhinav Kashyap,0,8
tt1620907,Na Ghar Ke Na Ghaat Ke,2010,12-Mar-10,Comedy | Drama,Om Puri | Paresh Rawal | Neena Gupta | Ravi Kishan,Rahul Aggarwal,0,1
tt1625331,Hello Zindagi,2010,05-Mar-10,Drama | Family,Kitu Gidwani | Milind Gunaji | Neena Gupta | Mrunmayee Lagoo,Raja Unnithan,0,1
tt1627924,Mausam,2011,23-Sep-11,Drama | Romance,Shahid Kapoor | Sonam Kapoor | Anupam Kher | Supriya Pathak,Pankaj Kapur,0,2
tt1629241,Bumm Bumm Bole,2010,14-May-10,Action | Drama | Thriller,Atul Kulkarni | Rituparna Sengupta | Darsheel Safary | Ziyah Vastani,Priyadarshan,0,1
tt1629260,Ek Second... Jo Zindagi Badal De...,2010,11-Jun-10,Drama | Romance | Thriller,Bhushan Agarwal | Nikita Anand | Venita Anand | Bedi,Partho Ghosh,0,1
tt1629376,7 Khoon Maaf,2011,18-Feb-11,Drama | Mystery | Thriller,Priyanka Chopra | Vivaan Shah | Manuj Bhaskar | Sanjay Verma,Vishal Bhardwaj,0,2
tt1629391,Tere Bin Laden,2010,16-Jul-10,Comedy | Drama,Ali Zafar | Pradhuman Singh | Piyush Mishra | Nikhil Ratnaparkhi,Abhishek Sharma,0,3
tt1629424,Trump Card,2010,12-Mar-10,Action | Drama | Mystery,Vikrum Kumar | Haidar Ali | Urvashi Chaudhary | Mansi Dovhal,Arshad Khan,0,1
tt1630282,Sahi Dhandhe Galat Bande,2011,19-Aug-11,Action | Comedy | Drama,Anupam Kher | Sharat Saxena | Parvin Dabas | Vansh Bhardwaj,Parvin Dabas,0,1
tt1630590,Kya Yahi Sach Hai,2011,30-Dec-11,Crime | Drama | Thriller,Gurpreet Chadha | Shalini Chandran | T.K. Chowdhary | Kishore Dhingra,Y.P. Singh,0,1
tt1630613,Soch Lo,2010,27-Sep-10,Action | Crime | Drama,Barkha Madan | Iris Maity | Nishan Nanaiah | Sartaj Singh Pannu,Sartaj Singh Pannu,0,1
tt1633171,Bird Idol,2010,23-Apr-10,Animation,N/A,Jyotin Goel,0,1
tt1633212,Kajraare,2010,15-Oct-10,Crime | Drama | Romance,Himesh Reshammiya | Sara Loren | Amrita Singh | Gulshan Grover,Pooja Bhatt,0,1
tt1633226,Musaa: The Most Wanted,2010,23-Apr-10,Action | Crime | Thriller,Jackie Shroff | Samir Aftab | Akhilendra Mishra | Sushant Singh,Himanshu Bhatt,0,1
tt1633250,Swaha: Life Beyond Superstition,2010,12-Mar-10,Drama | Fantasy | Horror,Rikkee | Manoylo Svitlana | Ishrat Ali | Jiten Mukhi,Manoj Sharma,0,1
tt1637691,Khelein Hum Jee Jaan Sey,2010,03-Dec-10,Action | Drama | History,Abhishek Bachchan | Deepika Padukone | Sikander Kher | Maninder Singh,Ashutosh Gowariker,0,1
tt1639426,Udaan,2010,16-Jul-10,Drama,Rajat Barmecha | Sanjay Gandhi | Ronit Roy | Manjot Singh,Vikramaditya Motwane,0,2
tt1643242,Trapped in Tradition: Rivaaz,2011,16-Sep-11,Crime | Drama | Thriller,Deepti Naval | Vijay Raaz | Meghna Naidu | Saadhika Randhawa,Ashok Nanda,0,1
tt1646217,Mr. Singh/Mrs. Mehta,2010,25-Jun-10,Drama,Prashant Narayanan | Aruna Shields | Naved Aslam | Lucy Hassan,Pravesh Bhardwaj,0,1
tt1649760,The Film Emotional Atyachar,2010,03-Sep-10,Comedy | Crime | Drama,Ranvir Shorey | Vinay Pathak | Ravi Kishan | Mohit Ahlawat,Akshay Shere,0,1
tt1663647,Help,2010,13-Aug-10,Drama | Horror | Thriller,Bobby Deol | Mugdha Godse | Shreyas Talpade | Sophie Handa,Rajeev Virani,0,1
tt1666184,Turning 30!!!,2011,14-Jan-11,Comedy | Drama | Romance,Gul Panag | Purab Kohli | Sid Makkar | Jeneva Talwar,Alankrita Shrivastava,0,1
tt1667076,F.A.L.T.U,2011,01-Apr-11,Comedy | Drama,Ritesh Deshmukh | Jacky Bhagnani | Puja Gupta | Chandan Roy Sanyal,Remo,0,4
tt1667823,Bhindi Baazaar,2011,17-Jun-11,Crime | Drama | Thriller,Caterina Lopez | Pavan Malhotra | Kay Kay Menon | Piyush Mishra,Ankush Bhatt,0,1
tt1667838,I Hate Luv Storys,2010,02-Jul-10,Comedy | Drama | Romance,Imran Khan | Sonam Kapoor | Sammir Dattani | Samir Soni,Punit Malhotra,0,6
tt1668078,Daayen Ya Baayen,2010,29-Oct-10,Comedy | Drama | Family,Deepak Dobriyal | Manav Kaul | Badrul Islam | Bharti Bhatt,Bela Negi,0,1
tt1673391,Hello Hum Lallann Bol Rahe Hain,2010,15-Jan-10,Comedy | Drama,Rajpal Yadav | Preeti Mehra | Makarand Anaspure | Ketki Dave,Dilip Shukla,0,1
tt1673411,Kushti,2010,14-May-10,Comedy,Rajpal Yadav | Nargis Bagheri | Om Puri | Sharat Saxena,Rajeev Kumar,0,1
tt1674068,I Am,2011,20-Apr-11,Documentary | Biography | Family,Sonali Gulati,Sonali Gulati,0,1
tt1694542,Tanu Weds Manu,2011,25-Feb-11,Comedy | Drama | Romance,Madhavan | Kangana Ranaut | Jimmy Shergill | Deepak Dobriyal,Aanand Rai,0,6
tt1696191,Tere Mere Phere,2011,30-Sep-11,Comedy | Drama | Romance,Vinay Pathak | Riya Sen | Jagrat Desai | Sasha Goradia,Deepa Sahi,0,1
tt1703958,Ek Main Aur Ekk Tu,2012,10-Feb-12,Comedy | Drama | Romance,Kareena Kapoor | Boman Irani | Imran Khan | Ratna Pathak,Shakun Batra,0,4
tt1706317,Tezz,2012,26-Apr-12,Action | Drama,Anil Kapoor | Ajay Devgn | Mohanlal | Kangana Ranaut,Priyadarshan,0,1
tt1708453,Aakrosh,2010,15-Oct-10,Action | Crime | Drama,Ajay Devgn | Akshaye Khanna | Bipasha Basu | Jaideep Ahlawat,Priyadarshan,0,1
tt1708532,Ready,2011,03-Jun-11,Comedy | Romance,Salman Khan | Asin | Paresh Rawal | Mahesh Manjrekar,Anees Bazmee,0,8
tt1714832,Do Dooni Chaar,2010,08-Oct-10,Comedy | Drama,Rishi Kapoor | Neetu Singh | Aditi Vasudev | Archit Krishna,Habib Faisal,0,2
tt1720254,Thank You,2011,08-Apr-11,Comedy | Drama | Romance,Akshay Kumar | Bobby Deol | Sonam Kapoor | Sunil Shetty,Anees Bazmee,0,2
tt1727496,Dil Toh Baccha Hai Ji,2011,27-Jan-11,Comedy | Drama | Romance,Ajay Devgn | Emraan Hashmi | Omi Vaidya | Shazahn Padamsee,Madhur Bhandarkar,0,2
tt1728986,Bol Bachchan,2012,06-Jul-12,Comedy,Ajay Devgn | Asin | Abhishek Bachchan | Prachi Desai,Rohit Shetty,0,6
tt1729637,Bodyguard,2011,31-Aug-11,Romance,Salman Khan | Kareena Kapoor | Raj Babbar | Asrani,Siddique,0,8
tt1734110,No One Killed Jessica,2011,07-Jan-11,Crime | Drama | Thriller,Rani Mukerji | Vidya Balan | Myra Karn | Neil Bhoopalam,Raj Kumar Gupta,0,5
tt1738293,Khichdi: The Movie,2010,01-Oct-10,Comedy | Drama | Family,Supriya Pathak | Anang Desai | Rajeev Mehta | Nimisha Vakharia,Aatish Kapadia,0,4
tt1740017,Payback,2010,26-Nov-10,Action | Crime | Drama,Gulshan Grover | Munish Khan | Zakir Hussain | Mukesh Tiwari,Sachin P. Karande,0,1
tt1740092,Chitkabrey,2011,26-Aug-11,Drama | Mystery | Thriller,Ravi Kishan | Rahul Singh | Rajesh Shringarpore | Sanjay Swaraj,Suneet Arora,0,1
tt1740662,Benny and Babloo,2010,01-Oct-10,Comedy | Drama,Kay Kay Menon | Rajpal Yadav | Aashif Sheikh | Shweta Tiwari,Yunus Sajawal,0,1
tt1740670,Dus Tola,2010,22-Oct-10,Comedy | Drama,Manoj Bajpayee | Aarti Chhabria | Dilip Prabhavalkar | Govind Namdeo,Ajay Varma,0,1
tt1740710,Mere Brother Ki Dulhan,2011,09-Sep-11,Comedy | Drama | Romance,Imran Khan | Katrina Kaif | Ali Zafar | Tara D'Souza,Ali Abbas Zafar,0,6
tt1742307,Dunno Y Na Jaane Kyun...,2010,12-Nov-10,Drama | Romance,Zeenat Aman | Kabir Bedi | Hazel Croney | Helen,Sanjay Sharma,0,1
tt1744641,Ramayana: The Epic,2010,15-Oct-10,Animation,Manoj Bajpayee | Juhi Chawla | Ashutosh Rana | Mukesh Rishi,Chetan Desai,0,1
tt1745753,Life Express,2010,17-Sep-10,Drama,Rituparna Sengupta | Kiran Janjani | Yashpal Sharma | Alok Nath,Anup Das,0,1
tt1753640,Crook: It's Good to Be Bad,2010,08-Oct-10,Action | Drama | Thriller,Emraan Hashmi | Neha Sharma | Arjan Bajwa | Mashhoor Amrohi,Mohit Suri,0,2
tt1754920,Yeh Saali Zindagi,2011,04-Feb-11,Crime | Drama | Thriller,Irrfan Khan | Chitrangda Singh | Arunoday Singh | Aditi Rao Hydari,Sudhir Mishra,0,3
tt1772762,Bachao - Inside Bhoot Hai...,2010,08-Oct-10,Horror,Aniruddh Agarwal | Sadashiv Amrapurkar | Anisshka | Amit Behl,Shyam Ramsay,0,1
tt1772872,Game,2011,01-Apr-11,Action | Crime | Drama,Abhishek Bachchan | Kangana Ranaut | Anupam Kher | Boman Irani,Abhinay Deo,0,1
tt1773015,Phas Gaye Re Obama,2010,03-Dec-10,Comedy | Crime,Rajat Kapoor | Neha Dhupia | Sanjay Mishra | Manu Rishi Chadha,Subhash Kapoor,0,2
tt1773042,Shahrukh Bola 'Khoobsurat Hai Tu'... And She Believed in It,2010,19-Nov-10,Comedy | Drama,Suzanne Bernert | Nagesh Bhonsle | Pritika Chawla | Sanjay Dadheech,Makrand Deshpande,0,1
tt1773109,Yamla Pagla Deewana,2011,14-Jan-11,Action | Comedy | Drama,Nafisa Ali | Madhuri Bhattacharya | Emma Brown Garett | Mahek Chahal,Samir Karnik,0,6
tt1774473,Love You to Death,2012,03-Feb-12,Comedy,Sohrab Ardeshir | Abhro Banerjee | Kallol Banerjee | Nicholas Brown,Rafeeq Ellias,0,1
tt1781838,Isi Life Mein...!,2010,24-Dec-10,Comedy | Drama | Romance,Akshay Oberoi | Sandeepa Dhar | Mohnish Bahl | Prachi Shah,Vidhi Kasliwal,0,1
tt1784589,Players,2012,06-Jan-12,Action | Crime | Thriller,Luna Rioumina | Abhishek Bachchan | Bipasha Basu | Shweta Bhardwaj,Abbas Alibhai Burmawalla | Mastan Alibhai Burmawalla,0,1
tt1785333,Chittagong,2012,12-Oct-12,Action | Drama | War,Manoj Bajpayee | Barry John | Delzad Hiwale | Vega Tamotia,Bedabrata Pain,0,1
tt1787988,Talaash,2012,30-Nov-12,Crime | Drama | Mystery,Aamir Khan | Kareena Kapoor | Rani Mukerji | Nawazuddin Siddiqui,Reema Kagti,0,5
tt1796564,My Friend Ganesha 3,2010,26-Mar-10,Animation | Comedy | Drama,Makarand Anaspure | Krishna Bhatt | Sonika Gill | Eva Grover,Rajiv S. Ruia,1,1
tt1797548,Yeh Faasley,2011,04-Mar-11,Crime | Drama | Mystery,Rachita Bhattacharya | Seema Biswas | Sudha Chandran | Sanjiv Chopra,Yogesh Mittal,0,1
tt1801521,Khap,2011,29-Jul-11,Drama | Thriller,Rahul Jaiswal | Raj Arjun | Mohnish Bahl | Yuvika Chaudhry,Ajai Sinha,0,1
tt1806740,9 Eleven,2011,N/A,Thriller,Kashmira Shah | Devasish Ray | Jyoti Singh | Sonny Chatrath,Manan Katohora,0,1
tt1807978,Bhoot and Friends,2010,31-Dec-10,Animation | Action | Adventure,Ashish Kattar | Aditya Lakhia | Akash Nair | Ishita Panchal,Kittu Saluja,0,1
tt1808221,Kaalo,2010,17-Dec-10,Action | Drama | Horror,Aditya Srivastava | Swini Khara | Aditya Lakhia | Raj Arjun,Wilson Louis,0,1
tt1809399,Utt Pataang,2011,01-Feb-11,Comedy | Drama,Vinay Pathak | Saurabh Shukla | Mahie Gill | Mona Singh,Srikanth Velagaleti,0,1
tt1814619,Aashiqui.in,2011,11-Feb-11,Drama | Romance,Ishaan Manhaas | Dheeraj Miglani | Priti Gandwani | Shubhi Ahuja,Shankhadeep,0,1
tt1814683,Diary of a Butterfly,2012,02-Mar-12,Drama,Nassar Abdulla | Rati Agnihotri | Udita Goswami | Sofia Hayat,Vinod Mukhi,0,1
tt1821480,Kahaani,2012,09-Mar-12,Drama | Mystery | Thriller,Vidya Balan | Parambrata Chatterjee | Dhritiman Chatterjee | Saswata Chatterjee,Sujoy Ghosh,0,6
tt1821692,United Six,2011,04-Feb-11,Action | Drama | Thriller,Brahim Achabbakhe | Russell Geoffrey Banks | Leigh Barwell | Isha Batwe,Vishal Aryan Singh,0,1
tt1825655,Angel,2011,04-Feb-11,Action | Drama,Sumit Arora | Arun | Raakesh Babu | Prem Kishen Dwivedi,Ganesh Acharya,0,1
tt1825801,Hostel,2011,21-Jan-11,Action | Crime | Drama,Vatsal Seth | Tulip Joshi | Mukesh Tiwari | Nagesh Bhonsle,Manish Gupta,0,1
tt1828289,Shagird,2011,13-May-11,Action | Crime | Drama,Nana Patekar | Mohit Ahlawat | Rimi Sen | Anurag Kashyap,Tigmanshu Dhulia,0,1
tt1830786,Rascals,2011,06-Oct-11,Action | Comedy | Crime,Ajay Devgn | Sanjay Dutt | Kangana Ranaut | Lisa Haydon,David Dhawan,0,2
tt1833673,Dhoom: 3,2013,20-Dec-13,Action | Crime | Thriller,Aamir Khan | Katrina Kaif | Tabrett Bethell | Abhishek Bachchan,Vijay Krishna Acharya,1,9
tt1836015,Kaccha Limboo,2011,18-Feb-11,Comedy | Family,Bhairavi Goswami | Iravati Harshe | Chinmay Kambli | Rajesh Khattar,Sagar Ballary,0,1
tt1836912,Shaitan,2011,10-Jun-11,Action | Crime | Drama,Kalki Koechlin | Shiv Pandit | Gulshan Devaiah | Rajeev Khandelwal,Bejoy Nambiar,0,2
tt1839596,RockStar,2011,11-Nov-11,Music | Musical,Ranbir Kapoor | Nargis Fakhri | Shammi Kapoor | Kumud Mishra,Imtiaz Ali,0,5
tt1841542,Chillar Party,2011,08-Jul-11,Comedy | Drama | Family,Aarav Khanna | Chinmai Chandranshuh | Divji Handa | Irfan Khan,Vikas Bahl | Nitesh Tiwari,0,2
tt1847736,U R My Jaan,2011,23-Sep-11,Romance,Mikaal | Preeti | Himani Shivpuri | Anil Dhawan,Aron Govil,0,1
tt1848771,Aarakshan,2011,12-Aug-11,Drama | Thriller,Amitabh Bachchan | Saif Ali Khan | Manoj Bajpayee | Deepika Padukone,Prakash Jha,0,2
tt1849718,Agneepath,2012,26-Jan-12,Action | Crime | Drama,Hrithik Roshan | Priyanka Chopra | Sanjay Dutt | Rishi Kapoor,Karan Malhotra,0,7
tt1852076,Qasam Se Qasam Se,2012,15-Jun-12,Romance,Faith | Farhan | Satish Kaushik | Omkar Das Manikpuri,Ashfaque Makrani,0,1
tt1867070,Teen Thay Bhai,2011,15-Apr-11,Comedy | Drama,Om Puri | Deepak Dobriyal | Ragini Khanna | Naresh Gosain,Mrigdeep Singh Lamba,0,1
tt1869296,Bbuddah Hoga Terra Baap,2011,01-Jul-11,Action | Crime | Drama,Amitabh Bachchan | Hema Malini | Sonu Sood | Sonal Chauhan,Puri Jagannadh,0,2
tt1877691,Love Breakups Zindagi,2011,07-Oct-11,Comedy | Drama | Romance,Zayed Khan | Dia Mirza | Cyrus Sahukar | Tisca Chopra,Sahil Sangha,0,1
tt1883121,404: Error Not Found,2011,20-May-11,Drama | Mystery | Thriller,Sara Arjun | Rajvvir Aroraa | Aditya Banerjee | Mukesh Bhatt,Prawaal Raman,0,1
tt1884268,Chalo Dilli,2011,29-Apr-11,Comedy | Drama,Vinay Pathak | Lara Dutta | Yana Gupta | Akshay Kumar,Shashant Shah,0,3
tt1886663,Satrangee Parachute,2011,25-Feb-11,Comedy | Drama | Family,Sanjay Mishra | Zakir Hussain | Lilliput | Rupali Ganguly,Vineet Khetrapal,0,1
tt1887763,Haunted - 3D,2011,06-May-11,Horror | Mystery | Thriller,Tia Bajpai | Krishna Bhatt | Mimoh Chakraborty | Nikita Janjani,Vikram Bhatt,0,6
tt1887817,Monica,2011,25-Mar-11,Drama | Thriller,Ashutosh Rana | Divya Dutta | Rajit Kapoor | Yashpal Sharma,Sushen Bhatnagar,0,1
tt1890513,Ragini MMS,2011,13-May-11,Drama | Horror | Mystery,Kainaz Motivala | Rajkummar Rao | Rajat Kaul | Janice,Pawan Kripalani,0,5
tt1891884,Once Upon a Time in Mumbai Dobaara!,2013,15-Aug-13,Action | Crime | Drama,Akshay Kumar | Pitobash | Sonakshi Sinha | Imran Khan,Milan Luthria,1,1
tt1893409,Ye Stupid Pyar,2011,09-Dec-11,Romance,Jatin Khurana | Noopur Patwardhan | Akansha | Sahil Vaid,Jain Rakesh,0,1
tt1896781,Masti Express,2011,18-Feb-11,Comedy | Drama,Rajpal Yadav | Johnny Lever | Divya Dutta | Jaikumar Banotia,Vikram Pradhan,0,1
tt1899342,Vikalp,2011,07-Jan-11,Crime | Drama | Mystery,Pankaj Berry | Abhay Joshi | Jyoti Joshi | Abhijeet Leheri,Sachin P. Karande,0,1
tt1900937,Mumbai Mast Kallander,2011,14-Jan-11,Action | Comedy | Crime,Mohsin | Muzzi | Shilpa Shukla | Luna,Musavir Jaleel | Aman Mihani,0,1
tt1905076,Tum Hi To Ho...,2011,04-Feb-11,Drama | Mystery | Thriller,Vipinno | Madhavi Sharma | Sarvar Ahuja | Vivek Shaq,Sanjay Goel,0,1
tt1907721,Men Will Be Men,2011,29-Apr-11,Comedy,Gaurav Chopra | Zeenal Kamdar | Rajesh Khattar | Rohit Khuranna,Gorky,0,1
tt1908463,Bengaloored,2010,02-Jul-10,Drama | Romance,Harish Raj | Meghana Mudiyam | Srinivasa Prabhu | Lakshmi Chandrashekar,Swaroop Kanchi,0,1
tt1912483,The Camp,2010,11-Jun-10,Adventure | Drama,Sonali Kulkarni | Sanjay Mishra | Rakesh Bedi | Krishna Bhatt,Nitin Mahadar,0,1
tt1916728,Shor in the City,2011,28-Apr-11,Crime | Drama,Sendhil Ramamurthy | Tusshar Kapoor | Nikhil Dwivedi | Preeti Desai,Krishna D.K. | Raj Nidimoru,0,2
tt1918641,5ters: Castle of Dark Master,2011,15-Jul-11,Action | Adventure | Fantasy,Akash | Avinash | Gagan | Hithaishaini,G. Venugopal,0,1
tt1918650,A Strange Love Story,2011,20-May-11,Drama,Gunjan Bakshi | Snehal Dabi | Milind Gunaji | Ehsan Khan,Tarique Khan | Sahil Seth,0,1
tt1918886,Joker,2012,31-Aug-12,Comedy | Sci-Fi,Asrani | Avtar Gill | Gurpreet Guggi | Greg Heffernan,Shirish Kunder,0,1
tt1918927,Luv Ka the End,2011,06-May-11,Comedy | Drama,Riya Bamniyal | Bumpy | Sreejita De | Shraddha Kapoor,Bumpy,0,2
tt1918965,Murder 2,2011,08-Jul-11,Action | Crime | Drama,Jacqueline Fernandez | Yana Gupta | Emraan Hashmi | Amardeep Jha,Mohit Suri,1,7
tt1920986,Khuda Kasam,2010,26-Nov-10,Action | Crime | Drama,Beena Banerjee | Sunny Deol | Farida Jalal | Raza Murad,K.C. Bokadia,0,1
tt1921071,Queens! Destiny of Dance,2011,29-Apr-11,Musical,Seema Biswas,David Atkins,0,1
tt1926313,Pyaar Ka Punchnama,2011,20-May-11,Comedy | Drama | Romance,Raayo S. Bakhirta | Nushrat Bharucha | Padam Bhola | Sonalli Sehgal,Luv Ranjan,0,4
tt1929309,Mallika,2010,03-Sep-10,Drama | Horror | Mystery,Anirudh Agarwal | Puja Ballutia | Sammir Dattani | Dunger,Wilson Louis,0,1
tt1934231,Delhi Belly,2011,01-Jul-11,Comedy | Crime | Drama,Imran Khan | Vir Das | Kunaal Roy Kapur | Shenaz Treasury,Abhinay Deo | Akshat Verma,0,6
tt1935184,Nakshatra,2010,29-Oct-10,Crime | Drama | Mystery,Malaika Arora | Suresh Chatwal | Gajendra Chouhan | Anant Jog,Mohan Savalkar,0,1
tt1937092,Always Kabhi Kabhi,2011,17-Jun-11,Comedy | Crime | Drama,Lillete Dubey | Satyajeet Dubey | Ali Fazal | Manoj Joshi,Roshan Abbas,0,1
tt1937455,Vroom,2010,14-May-10,Action | Comedy | Crime,Raj Singh Arora | Gaurav Bajaj | Kalpana Bora | Kishore Chougule,Savin Tuscano,0,1
tt1939654,Bheja Fry 2,2011,17-Jun-11,Comedy | Drama,Vinay Pathak | Kay Kay Menon | Minissha Lamba | Rukhsar,Sagar Ballary,1,3
tt1941657,Soundtrack,2011,07-Oct-11,Drama | Musical,Rajeev Khandelwal | Soha Ali Khan | Mrinalini Sharma | Mohan Kapoor,Neerav Ghosh,0,1
tt1942905,Kucch Luv Jaisaa,2011,27-May-11,Crime | Drama | Thriller,Shefali Shetty | Om Puri | Rahul Bose | Neetu Chandra,Shukla Barnali Ray,0,1
tt1947973,Bin Bulaye Baraati,2011,17-Jun-11,Action | Comedy | Crime,Rati Agnihotri | Shweta Bhardwaj | Gulshan Grover | Manoj Joshi,Chandrakant Singh,0,1
tt1948047,Impatient Vivek,2011,07-Jan-11,Comedy | Drama | Romance,Vivek Sudershan | Sayali Bhagat | Ronnaoq Ahuja | Chari Asopa,Rahat Kazmi,0,1
tt1948150,Singham,2011,22-Jul-11,Action | Crime | Drama,Ajay Devgn | Kajal Agarwal | Prakash Raj | Sonali Kulkarni,Rohit Shetty,0,7
tt1948640,The Waiting Room,2010,16-Jan-10,Crime | Drama | Mystery,Raj Singh Chaudhary | Radhika Apte | Sandeep Kulkarni | Prateeksha Lonkar,Maneej Premnath,0,1
tt1949548,Heroine,2012,21-Sep-12,Drama,Kareena Kapoor | Arjun Rampal | Randeep Hooda | Shahana Goswami,Madhur Bhandarkar,0,3
tt1954206,The Dirty Picture,2011,02-Dec-11,Biography | Comedy | Drama,Vidya Balan | Emraan Hashmi | Tusshar Kapoor | Naseeruddin Shah,Milan Luthria,0,7
tt1954470,Gangs of Wasseypur,2012,02-Aug-12,Action | Crime | Drama,Manoj Bajpayee | Richa Chadda | Nawazuddin Siddiqui | Tigmanshu Dhulia,Anurag Kashyap,0,3
